15000,agg1,avg_size,68665096
15000,agg1,abs_time,800.141
15000,agg1,rel_time,1084.1609999999998
15000,agg2,agg_time,87198
15000,agg2,sum_size,14527064
15000,agg2,avg_size,7263532
15000,agg2,abs_time,0.0
15000,agg2,rel_time,399.334
15000,agg3,agg_time,55132
15000,agg3,sum_size,7467272
15000,agg3,avg_size,120439
15000,agg3,abs_time,0.0
15000,agg3,rel_time,379.003
20000,agg0,agg_time,48473
20000,agg0,sum_size,9935104
20000,agg0,avg_size,160243
20000,agg0,abs_time,0.0
20000,agg0,rel_time,508.53400000000005
20000,agg1,agg_time,77900
20000,agg1,sum_size,183123488
20000,agg1,avg_size,91561744
20000,agg1,abs_time,880.3330000000001
20000,agg1,rel_time,1543.031
20000,agg2,agg_time,87161
20000,agg2,sum_size,19347032
20000,agg2,avg_size,9673516
20000,agg2,abs_time,0.321
20000,agg2,rel_time,496.019
20000,agg3,agg_time,53871
20000,agg3,sum_size,9947240
20000,agg3,avg_size,160439
20000,agg3,abs_time,0.0
20000,agg3,rel_time,572.305
25000,agg0,agg_time,49775
25000,agg0,sum_size,12415200
25000,agg0,avg_size,200245
25000,agg0,abs_time,0.321
25000,agg0,rel_time,674.091
25000,agg1,agg_time,89376
25000,agg1,sum_size,228828784
25000,agg1,avg_size,114414392
25000,agg1,abs_time,1131.731
25000,agg1,rel_time,2000.68
25000,agg2,agg_time,85315
25000,agg2,sum_size,24167160
25000,agg2,avg_size,12083580
25000,agg2,abs_time,0.0
25000,agg2,rel_time,677.341
25000,agg3,agg_time,53935
25000,agg3,sum_size,12427336
25000,agg3,avg_size,200440
25000,agg3,abs_time,0.0
25000,agg3,rel_time,677.111
30000,agg0,agg_time,53516
30000,agg0,sum_size,14895200
30000,agg0,avg_size,240245
30000,agg0,abs_time,0.332
30000,agg0,rel_time,911.3710000000001
30000,agg1,agg_time,87733
30000,agg1,sum_size,273317136
30000,agg1,avg_size,136658568
30000,agg1,abs_time,1478.815
30000,agg1,rel_time,2379.39
30000,agg2,agg_time,85105
30000,agg2,sum_size,28977176
30000,agg2,avg_size,14488588
30000,agg2,abs_time,0.333
30000,agg2,rel_time,787.851
30000,agg3,agg_time,53622
30000,agg3,sum_size,14907336
30000,agg3,avg_size,240440
30000,agg3,abs_time,0.33399999999999996
30000,agg3,rel_time,744.162
